,date,b_t,y_t,r0_t,diff_t
91,2020-04-22,0.04753203245665557,0.08483978333224565,0.5602564102564102,-0.03730775087559008
92,2020-04-23,0.03807565417815339,0.1468793781353098,0.25923076923076926,-0.1088037239571564
93,2020-04-24,0.035421790613352266,0.0,inf,0.035421790613352266
94,2020-04-25,0.028357331766088744,0.05387403271623078,0.5263636363636364,-0.025516700950142034
95,2020-04-26,0.021058451022767252,0.06282354123737247,0.33520000000000005,-0.04176509021460521
96,2020-04-27,0.025333053603272843,0.0760516101961607,0.3331034482758621,-0.05071855659288786
97,2020-04-28,0.040720481794574284,0.0828775070445881,0.4913333333333333,-0.042157025250013816
98,2020-04-29,0.037898015689893864,0.08940932164282418,0.4238709677419355,-0.05151130595293032
99,2020-04-30,0.029039712947758926,0.10338745970929879,0.28088235294117647,-0.07434774676153987
100,2020-05-01,0.02674025163430899,0.06898590716467921,0.38761904761904764,-0.04224565553037023
101,2020-05-02,0.022054536100154346,0.054879094494940835,0.401875,-0.032824558394786485
102,2020-05-03,0.012802326406128094,0.0744733669054543,0.1719047619047619,-0.0616710404993262
103,2020-05-04,0.03231414641520844,0.09070637590233947,0.35625,-0.058392229487131034
104,2020-05-05,0.0350405394557277,0.19266275989403547,0.181875,-0.15762222043830776
105,2020-05-06,0.05484347453185305,0.0857673798065469,0.6394444444444445,-0.030923905274693853
106,2020-05-07,0.0511358048972367,0.0,inf,0.0511358048972367
107,2020-05-08,0.03260361118907288,0.07484329684722613,0.435625,-0.042239685658153246
108,2020-05-09,0.02612942612942613,0.05372405372405373,0.48636363636363633,-0.027594627594627597
109,2020-05-10,0.03038674033149171,0.06112506278252135,0.4971240755957272,-0.030738322451029636
110,2020-05-11,0.026842159809306664,0.08202922582651052,0.32722678458622867,-0.055187066017203856
111,2020-05-12,0.044095870125596445,0.08226841441342621,0.5359999999999999,-0.03817254428782976
112,2020-05-13,0.020356959571192337,0.09123567314820094,0.22312500000000002,-0.0708787135770086
113,2020-05-14,0.04553823493310421,0.07959985270651773,0.5720894371626831,-0.03406161777341352
114,2020-05-15,0.03037041743439863,0.0637270474617193,0.4765702891326022,-0.03335663002732067
115,2020-05-16,0.038977257788878665,0.09274352570001315,0.4202693125442948,-0.05376626791113449
116,2020-05-17,0.009794387329813838,0.07154765212559044,0.13689320388349516,-0.061753264795776606
117,2020-05-18,0.08506700229510625,0.04738283852817058,1.7953125,0.03768416376693567
118,2020-05-19,0.04509132420091324,0.09168093607305935,0.4918287937743191,-0.046589611872146115
119,2020-05-20,0.03659357928608845,0.08388834842475493,0.43621766280107044,-0.047294769138666475
120,2020-05-21,0.05215615426910691,0.0767418113266829,0.6796315250767657,-0.02458565705757599
121,2020-05-22,0.019568368497342566,0.052504429054598165,0.37269938650306744,-0.0329360605572556
122,2020-05-23,0.026646681655425098,0.04704804729785994,0.5663716814159292,-0.020401365642434843
123,2020-05-24,0.020911254675280516,0.07803468208092486,0.2679738562091503,-0.05712342740564434
124,2020-05-25,0.04841327082582041,0.06923909123692752,0.69921875,-0.02082582041110711
125,2020-05-26,0.024675444250069054,0.07853788785563023,0.3141852286049238,-0.05386244360556118
126,2020-05-27,0.06130790190735695,0.05254963020630596,1.1666666666666667,0.008758271701050993
127,2020-05-28,0.06675670461122901,0.08537526529037237,0.7819209039548022,-0.01861856067914336
128,2020-05-29,0.023690160228054653,0.06517251548215866,0.36349924585218696,-0.04148235525410401
129,2020-05-30,0.021638806276279357,0.04553379140600964,0.47522522522522526,-0.023894985129730283
130,2020-05-31,0.017755831056944737,0.029417944946417314,0.6035714285714286,-0.011662113889472577
131,2020-06-01,0.029446157117040503,0.1038588285319443,0.2835209825997953,-0.07441267141490379
132,2020-06-02,0.023314574480303205,0.09693350178017687,0.240521327014218,-0.07361892729987367
133,2020-06-03,0.0394247458467642,0.05653359781800149,0.6973684210526315,-0.017108851971237293
134,2020-06-04,0.054112008072653886,0.07202320887991927,0.7513134851138354,-0.01791120080726538
135,2020-06-05,0.06563061905985101,0.06139224248651426,1.0690376569037656,0.004238376573336755
136,2020-06-06,0.03683335464893209,0.03401969561324977,1.0827067669172934,0.0028136590356823143
137,2020-06-07,0.044509628873868126,0.04234153806912384,1.0512048192771084,0.0021680908047442896
138,2020-06-08,0.04530414863833036,0.07291931789259354,0.6212914485165794,-0.027615169254263175
