,date,I,I_p,C_p
91,2020-04-22,45969,47250.95589408616,150648.0
92,2020-04-23,44254,46649.55323456875,153129.0
93,2020-04-24,39439,43593.29067014324,154999.0
94,2020-04-25,40836,40402.11796983316,156513.0
95,2020-04-26,39794,36709.964699666634,157770.0
96,2020-04-27,38132,35552.12611960763,158758.0
97,2020-04-28,36198,35523.268351431914,159912.0
98,2020-04-29,34672,34761.33141548951,161539.0
99,2020-04-30,32886,36293.11240560964,163009.0
100,2020-05-01,30441,32075.889233970087,164077.0
101,2020-05-02,29155,29436.952915735787,164967.0
102,2020-05-03,28198,27658.438132190386,165664.0
103,2020-05-04,26459,26264.388938284512,166152.0
104,2020-05-05,24914,25162.26235027208,167007.0
105,2020-05-06,20987,23872.615369758656,168162.0
106,2020-05-07,20338,22517.61540206193,169430.0
107,2020-05-08,21378,19952.440766696134,170588.0
108,2020-05-09,20475,17130.424005319943,171324.0
109,2020-05-10,19910,17067.089723637677,171879.0
110,2020-05-11,19298,17209.889742002375,172576.0
111,2020-05-12,18233,19735.07931046505,173171.0
112,2020-05-13,17537,19124.628016623006,174098.0
113,2020-05-14,16294,16790.937780709708,174478.0
114,2020-05-15,15739,16081.629027343548,175233.0
115,2020-05-16,15214,15374.321923485157,175752.0
116,2020-05-17,14396,14039.597037822627,176369.0
117,2020-05-18,13507,13486.613394433747,176551.0
118,2020-05-19,14016,12952.795070405495,177778.0
119,2020-05-20,13363,12589.796302935049,178473.0
120,2020-05-21,12731,12361.593368816153,179021.0
121,2020-05-22,12418,12480.311952171076,179710.0
122,2020-05-23,12009,12005.874004079795,179986.0
123,2020-05-24,11764,12489.793498444917,180328.0
124,2020-05-25,11092,10953.996961938481,180600.0
125,2020-05-26,10861,10964.245540036827,181200.0
126,2020-05-27,10276,10561.181701042242,181524.0
127,2020-05-28,10366,10190.106232595921,182196.0
128,2020-05-29,10173,9431.722663106331,182922.0
129,2020-05-30,9751,9239.281636506104,183189.0
130,2020-05-31,9518,9664.623351167114,183410.0
131,2020-06-01,9407,9463.435710879448,183594.0
132,2020-06-02,8707,9506.051844533364,183879.0
133,2020-06-03,8066,8644.637300845761,184121.0
134,2020-06-04,7928,8350.123531616415,184472.0
135,2020-06-05,7786,7658.157498857356,184924.0
136,2020-06-06,7819,7039.840104919309,185450.0
137,2020-06-07,7841,6852.424698444789,185750.0
138,2020-06-08,7858,7148.697754409493,186109.0
139,2020-06-09,7641,7584.104197460691,186506.0
140,2020-06-10,7140,7454.330235949248,186522.0
141,2020-06-11,6958,8121.482245272493,186691.0
142,2020-06-12,6908,7235.281843788376,187226.0
143,2020-06-13,6504,6538.780262572518,187267.0
144,2020-06-14,6628,6171.325132715507,187518.0
145,2020-06-15,6183,5999.901587280235,187682.0
146,2020-06-16,6590,6224.170380339575,188252.0
147,2020-06-17,6154,6065.703713328612,188604.0
148,2020-06-18,7095,6031.259440113526,189817.0
149,2020-06-19,7440,6115.286837800326,190299.0
150,2020-06-20,7166,6914.221113479023,190670.0
151,2020-06-21,7637,7842.135470467207,191272.0
152,2020-06-22,7726,7750.084013834776,191768.0
153,2020-06-23,7741,8797.452134034971,192480.0
154,2020-06-24,7521,7983.722149490607,192871.0
155,2020-06-25,7667,7880.350205441056,193371.0
156,2020-06-26,7922,8063.5406799994125,194036.0
157,2020-06-27,7972,7962.04215364529,194458.0
158,2020-06-28,8068,8054.284898502857,194693.0
159,2020-06-29,8296,8069.3885170724525,195042.0
160,2020-06-30,8328,8428.667374188595,195418.0
161,2020-07-01,7798,8596.768428324014,195893.0
162,2020-07-02,7564,8396.228184289057,196370.0
163,2020-07-03,,7564.0,196832.69
164,2020-07-04,,7564.000000000246,197281.4993
165,2020-07-05,,7564.000000000491,197716.84432099998
166,2020-07-06,,7564.000000000737,198139.12899136997
167,2020-07-07,,7564.000000000982,198548.74512162886
168,2020-07-08,,7564.000000001228,198946.07276798
169,2020-07-09,,7564.000000001473,199331.48058494058
170,2020-07-10,,7564.000000001719,199705.32616739237
171,2020-07-11,,7564.0000000019645,200067.9563823706
172,2020-07-12,,7564.00000000221,200419.7076908995
173,2020-07-13,,7564.000000002456,200760.9064601725
174,2020-07-14,,7564.000000002701,201091.8692663673
175,2020-07-15,,7564.000000002947,201412.90318837628
176,2020-07-16,,7564.000000003192,201724.306092725
177,2020-07-17,,7564.000000003438,202026.36690994323
178,2020-07-18,,7564.000000003683,202319.36590264493
179,2020-07-19,,7564.000000003929,202603.57492556557
180,2020-07-20,,7564.000000004175,202879.2576777986
181,2020-07-21,,7564.00000000442,203146.66994746463
182,2020-07-22,,7564.000000004666,203406.05984904067
183,2020-07-23,,7564.000000004911,203657.66805356942
184,2020-07-24,,7564.000000005157,203901.72801196232
185,2020-07-25,,7564.000000005402,204138.46617160342
186,2020-07-26,,7564.000000005648,204368.10218645527
187,2020-07-27,,7564.0000000058935,204590.8491208616
188,2020-07-28,,7564.000000006139,204806.91364723572
189,2020-07-29,,7564.000000006385,205016.49623781862
190,2020-07-30,,7564.00000000663,205219.79135068404
191,2020-07-31,,7564.000000006876,205416.98761016352
192,2020-08-01,,7564.000000007121,205608.2679818586
193,2020-08-02,,7564.000000007367,205793.80994240285
194,2020-08-03,,7564.0000000076125,205973.78564413075
195,2020-08-04,,7564.000000007858,206148.36207480682
196,2020-08-05,,7564.000000008104,206317.70121256262
197,2020-08-06,,7564.000000008349,206481.96017618573
198,2020-08-07,,7564.000000008595,206641.29137090014
199,2020-08-08,,7564.00000000884,206795.84262977313
200,2020-08-09,,7564.000000009086,206945.75735087993
201,2020-08-10,,7564.000000009331,207091.17463035352
202,2020-08-11,,7564.000000009577,207232.2293914429
203,2020-08-12,,7564.0000000098225,207369.0525096996
204,2020-08-13,,7564.000000010068,207501.7709344086
205,2020-08-14,,7564.000000010314,207630.50780637632
206,2020-08-15,,7564.000000010559,207755.38257218502
207,2020-08-16,,7564.000000010805,207876.51109501944
208,2020-08-17,,7564.00000001105,207994.00576216882
209,2020-08-18,,7564.000000011296,208107.9755893037
210,2020-08-19,,7564.0000000115415,208218.52632162455
211,2020-08-20,,7564.000000011787,208325.76053197577
212,2020-08-21,,7564.000000012033,208429.77771601646
213,2020-08-22,,7564.000000012278,208530.67438453593
214,2020-08-23,,7564.000000012524,208628.54415299982
215,2020-08-24,,7564.000000012769,208723.47782840978
216,2020-08-25,,7564.000000013015,208815.56349355745
217,2020-08-26,,7564.00000001326,208904.88658875067
218,2020-08-27,,7564.000000013506,208991.5299910881
219,2020-08-28,,7564.000000013752,209075.57409135537
220,2020-08-29,,7564.000000013997,209157.09686861464
221,2020-08-30,,7564.000000014243,209236.17396255612
222,2020-08-31,,7564.000000014488,209312.87874367935
223,2020-09-01,,7564.000000014734,209387.2823813689
224,2020-09-02,,7564.000000014979,209459.45390992775
225,2020-09-03,,7564.000000015225,209529.46029262984
226,2020-09-04,,7564.0000000154705,209597.36648385087
227,2020-09-05,,7564.000000015716,209663.23548933526
228,2020-09-06,,7564.000000015962,209727.12842465512
229,2020-09-07,,7564.000000016207,209789.10457191538
230,2020-09-08,,7564.000000016453,209849.2214347578
231,2020-09-09,,7564.000000016698,209907.53479171498
232,2020-09-10,,7564.000000016944,209964.09874796344
233,2020-09-11,,7564.000000017189,210018.96578552443
234,2020-09-12,,7564.000000017435,210072.18681195859
235,2020-09-13,,7564.000000017681,210123.8112075997
236,2020-09-14,,7564.000000017926,210173.8868713716
237,2020-09-15,,7564.000000018172,210222.46026523033
238,2020-09-16,,7564.000000018417,210269.5764572733
239,2020-09-17,,7564.000000018663,210315.27916355498
240,2020-09-18,,7564.000000018908,210359.61078864822
241,2020-09-19,,7564.000000019154,210402.61246498866
242,2020-09-20,,7564.0000000193995,210444.3240910389
243,2020-09-21,,7564.000000019645,210484.78436830762
244,2020-09-22,,7564.000000019891,210524.03083725827
245,2020-09-23,,7564.000000020136,210562.0999121404
246,2020-09-24,,7564.000000020382,210599.02691477607
247,2020-09-25,,7564.000000020627,210634.84610733268
248,2020-09-26,,7564.000000020873,210669.59072411258
249,2020-09-27,,7564.0000000211185,210703.29300238908
250,2020-09-28,,7564.000000021364,210735.98421231727
251,2020-09-29,,7564.00000002161,210767.69468594762
252,2020-09-30,,7564.000000021855,210798.45384536905
253,2020-10-01,,7564.000000022101,210828.29023000784
254,2020-10-02,,7564.000000022346,210857.23152310748
255,2020-10-03,,7564.000000022592,210885.30457741412
256,2020-10-04,,7564.000000022837,210912.53544009157
257,2020-10-05,,7564.000000023083,210938.9493768887
258,2020-10-06,,7564.0000000233285,210964.57089558188
259,2020-10-07,,7564.000000023574,210989.42376871427
260,2020-10-08,,7564.00000002382,211013.53105565268
261,2020-10-09,,7564.000000024065,211036.91512398294
262,2020-10-10,,7564.000000024311,211059.5976702633
263,2020-10-11,,7564.000000024556,211081.59974015524
264,2020-10-12,,7564.000000024802,211102.94174795045
265,2020-10-13,,7564.0000000250475,211123.6434955118
266,2020-10-14,,7564.000000025293,211143.7241906463
267,2020-10-15,,7564.000000025539,211163.20246492676
268,2020-10-16,,7564.000000025784,211182.0963909788
269,2020-10-17,,7564.00000002603,211200.4234992493
270,2020-10-18,,7564.000000026275,211218.2007942717
271,2020-10-19,,7564.000000026521,211235.4447704434
272,2020-10-20,,7564.000000026766,211252.17142732994
273,2020-10-21,,7564.000000027012,211268.3962845099
274,2020-10-22,,7564.000000027258,211284.13439597443
275,2020-10-23,,7564.000000027503,211299.40036409502
276,2020-10-24,,7564.000000027749,211314.208353172
277,2020-10-25,,7564.000000027994,211328.57210257667
278,2020-10-26,,7564.00000002824,211342.5049394992
279,2020-10-27,,7564.000000028485,211356.01979131406
280,2020-10-28,,7564.000000028731,211369.12919757448
281,2020-10-29,,7564.0000000289765,211381.8453216471
282,2020-10-30,,7564.000000029222,211394.17996199752
283,2020-10-31,,7564.000000029468,211406.14456313744
284,2020-11-01,,7564.000000029713,211417.75022624317
285,2020-11-02,,7564.000000029959,211429.00771945572
286,2020-11-03,,7564.000000030204,211439.9274878719
287,2020-11-04,,7564.00000003045,211450.51966323558
288,2020-11-05,,7564.000000030695,211460.79407333836
289,2020-11-06,,7564.000000030941,211470.76025113804
290,2020-11-07,,7564.000000031187,211480.42744360372
291,2020-11-08,,7564.000000031432,211489.80462029544
292,2020-11-09,,7564.000000031678,211498.9004816864
293,2020-11-10,,7564.000000031923,211507.72346723563
294,2020-11-11,,7564.000000032169,211516.28176321837
295,2020-11-12,,7564.000000032414,211524.58331032164
296,2020-11-13,,7564.00000003266,211532.6358110118
297,2020-11-14,,7564.0000000329055,211540.44673668125
298,2020-11-15,,7564.000000033151,211548.02333458062
299,2020-11-16,,7564.000000033397,211555.37263454302
300,2020-11-17,,7564.000000033642,211562.50145550654
301,2020-11-18,,7564.000000033888,211569.41641184117
302,2020-11-19,,7564.000000034133,211576.12391948575
303,2020-11-20,,7564.000000034379,211582.630201901
304,2020-11-21,,7564.0000000346245,211588.94129584378
305,2020-11-22,,7564.00000003487,211595.06305696827
306,2020-11-23,,7564.000000035116,211601.00116525902
307,2020-11-24,,7564.000000035361,211606.76113030105
308,2020-11-25,,7564.000000035607,211612.3482963918
309,2020-11-26,,7564.000000035852,211617.76784749984
310,2020-11-27,,7564.000000036098,211623.02481207464
311,2020-11-28,,7564.000000036343,211628.1240677122
312,2020-11-29,,7564.000000036589,211633.07034568064
313,2020-11-30,,7564.0000000368345,211637.86823531002
314,2020-12-01,,7564.00000003708,211642.5221882505
315,2020-12-02,,7564.000000037326,211647.03652260278
316,2020-12-03,,7564.000000037571,211651.41542692448
317,2020-12-04,,7564.000000037817,211655.66296411652
318,2020-12-05,,7564.000000038062,211659.7830751928
319,2020-12-06,,7564.000000038308,211663.77958293678
320,2020-12-07,,7564.0000000385535,211667.65619544845
321,2020-12-08,,7564.000000038799,211671.41650958476
322,2020-12-09,,7564.000000039045,211675.06401429698
323,2020-12-10,,7564.00000003929,211678.60209386784
324,2020-12-11,,7564.000000039536,211682.0340310516
325,2020-12-12,,7564.000000039781,211685.36301011982
326,2020-12-13,,7564.000000040027,211688.592119816
327,2020-12-14,,7564.000000040272,211691.72435622127
328,2020-12-15,,7564.000000040518,211694.76262553438
329,2020-12-16,,7564.000000040764,211697.7097467681
330,2020-12-17,,7564.000000041009,211700.56845436478
331,2020-12-18,,7564.000000041255,211703.34140073357
332,2020-12-19,,7564.0000000415,211706.0311587113
333,2020-12-20,,7564.000000041746,211708.64022394968
334,2020-12-21,,7564.000000041991,211711.17101723092
335,2020-12-22,,7564.000000042237,211713.62588671374
336,2020-12-23,,7564.0000000424825,211716.00711011206
337,2020-12-24,,7564.000000042728,211718.31689680842
338,2020-12-25,,7564.000000042974,211720.5573899039
339,2020-12-26,,7564.000000043219,211722.73066820652
340,2020-12-27,,7564.000000043465,211724.83874816008
341,2020-12-28,,7564.00000004371,211726.88358571503
342,2020-12-29,,7564.000000043956,211728.86707814332
343,2020-12-30,,7564.000000044201,211730.79106579875
344,2020-12-31,,7564.000000044447,211732.65733382452
345,2021-01-01,,7564.000000044693,211734.4676138095
346,2021-01-02,,7564.000000044938,211736.22358539494
347,2021-01-03,,7564.000000045184,211737.9268778328
348,2021-01-04,,7564.000000045429,211739.57907149752
349,2021-01-05,,7564.000000045675,211741.18169935228
350,2021-01-06,,7564.00000004592,211742.7362483714
351,2021-01-07,,7564.000000046166,211744.24416091994
352,2021-01-08,,7564.0000000464115,211745.70683609205
353,2021-01-09,,7564.000000046657,211747.125631009
354,2021-01-10,,7564.000000046903,211748.50186207844
355,2021-01-11,,7564.000000047148,211749.8368062158
356,2021-01-12,,7564.000000047394,211751.13170202906
357,2021-01-13,,7564.000000047639,211752.3877509679
358,2021-01-14,,7564.000000047885,211753.6061184386
359,2021-01-15,,7564.0000000481305,211754.78793488516
360,2021-01-16,,7564.000000048376,211755.93429683833
361,2021-01-17,,7564.000000048622,211757.0462679329
362,2021-01-18,,7564.000000048867,211758.12487989463
