,date,beta,gamma,r0,dif,r0_p,dif_p
0,2020-01-27,0.02,0.01,2.0,0.01,2.0,0.01
1,2020-01-28,0.02,0.01,2.0,0.01,2.0,0.01
2,2020-01-29,0.02,0.01,2.0,0.01,2.0,0.01
3,2020-01-30,0.02,0.01,2.0,0.01,2.0,0.01
4,2020-01-31,0.02,0.01,2.0,0.01,2.0,0.01
5,2020-02-01,0.9900000000000008,0.5600000000000003,1.7678571428571435,0.4300000000000005,1.7678571428571435,0.4300000000000005
6,2020-02-02,0.14,0.01,14.000000000000002,0.13,1.5821428571428593,0.7660000000000003
7,2020-02-03,0.2300000000000001,0.01,23.000000000000007,0.22000000000000008,23.60000000000001,0.22600000000000198
8,2020-02-04,0.9900000000000008,0.7000000000000004,1.4142857142857146,0.29000000000000037,39.98571428571429,0.05200000000000182
9,2020-02-05,0.9900000000000008,0.7400000000000004,1.3378378378378382,0.25000000000000033,-8.51499999999966,0.16599999999999804
10,2020-02-06,0.9900000000000008,0.8700000000000006,1.1379310344827587,0.12000000000000022,-23.33117760617739,0.4540000000000006
11,2020-02-07,0.9900000000000008,0.9300000000000006,1.0645161290322582,0.060000000000000164,-4.48315270936002,-0.06999999999998874
12,2020-02-08,0.02,0.01,2.0,0.01,13.79728733341642,-0.1340000000000039
13,2020-02-09,0.9900000000000008,0.9700000000000006,1.020618556701031,0.02000000000000013,2.7355238982825316,-0.053999999999998494
14,2020-02-10,0.04,0.01,4.0,0.03,1.10544458084909,0.06600000000000383
15,2020-02-11,0.05,0.01,5.0,0.04,5.644048943270235,0.08199999999999674
16,2020-02-12,0.05,0.01,5.0,0.04,7.62221483205861,0.08600000000000274
17,2020-02-13,0.9900000000000008,0.9300000000000006,1.0645161290322582,0.060000000000000164,6.387628865979529,0.042000000000000814
18,2020-02-14,0.9900000000000008,0.9600000000000006,1.0312500000000002,0.030000000000000138,-3.87149983372106,0.07000000000000034
19,2020-02-15,0.9900000000000008,0.9600000000000006,1.0312500000000002,0.030000000000000138,-2.7437499999998636,0.015999999999999348
20,2020-02-16,0.01,0.03,0.33333333333333337,-0.019999999999999997,1.0046370967741467,0.005999999999998229
21,2020-02-17,0.9700000000000006,0.9900000000000008,0.9797979797979797,-0.02000000000000013,2.136290322580436,-0.07199999999999385
22,2020-02-18,0.01,0.02,0.5,-0.01,0.9585960410556318,-0.04200000000000059
23,2020-02-19,0.8800000000000006,0.9900000000000008,0.8888888888888887,-0.11000000000000021,0.6333333333333417,-0.0019999999999997797
24,2020-02-20,0.7700000000000005,0.9900000000000008,0.7777777777777777,-0.2200000000000003,1.234911616161611,-0.15200000000000635
25,2020-02-21,0.6200000000000003,0.9900000000000008,0.6262626262626261,-0.37000000000000044,0.6121212121211776,-0.3880000000000088
26,2020-02-22,0.01,0.7900000000000005,0.012658227848101259,-0.7800000000000005,0.7040404040403816,-0.584000000000021
27,2020-02-23,0.8500000000000005,0.9900000000000008,0.8585858585858585,-0.14000000000000024,-0.8327707454288458,-1.1679999999999744
28,2020-02-24,0.01,0.22000000000000008,0.045454545454545435,-0.21000000000000008,1.1111111111110716,0.11000000000004917
29,2020-02-25,0.05,0.3200000000000001,0.15624999999999994,-0.27000000000000013,0.16260069044880687,0.33599999999990615
30,2020-02-26,0.07,0.01,7.000000000000001,0.060000000000000005,-0.037456047819844684,-0.12799999999989176
31,2020-02-27,0.4000000000000002,0.01,40.00000000000002,0.3900000000000002,12.05607978519356,-0.10800000000003962
32,2020-02-28,0.6700000000000004,0.01,67.00000000000004,0.6600000000000004,72.36287878785697,0.9599999999997948
33,2020-02-29,0.9900000000000008,0.2600000000000001,3.807692307692309,0.7300000000000006,114.9335227272677,1.1760000000000161
34,2020-03-01,0.9900000000000008,0.22000000000000008,4.500000000000002,0.7700000000000007,-29.25240384616336,0.8039999999999523
35,2020-03-02,0.5700000000000003,0.01,57.00000000000003,0.5600000000000003,-65.29999999997563,0.660000000000025
36,2020-03-03,0.9900000000000008,0.5900000000000003,1.6779661016949157,0.40000000000000047,83.35384615381554,0.26199999999998624
37,2020-03-04,0.9900000000000008,0.5400000000000003,1.833333333333334,0.4500000000000005,37.335723598434924,0.06200000000000472
38,2020-03-05,0.9900000000000008,0.6400000000000003,1.5468750000000004,0.3500000000000004,-42.71538461536147,0.33799999999998853
39,2020-03-06,0.3400000000000001,0.01,34.00000000000001,0.33000000000000007,-30.057997881373012,0.435999999999936
40,2020-03-07,0.9900000000000008,0.6100000000000003,1.6229508196721316,0.38000000000000045,92.92655367228144,0.32999999999999297
41,2020-03-08,0.9900000000000008,0.6100000000000003,1.6229508196721316,0.38000000000000045,1.5905911364161511,0.37400000000004674
42,2020-03-09,0.9900000000000008,0.6200000000000003,1.5967741935483875,0.37000000000000044,-24.106813524581412,0.48000000000001464
43,2020-03-10,0.9900000000000008,0.7500000000000004,1.3200000000000003,0.24000000000000032,-17.896042107346602,0.3740000000000019
44,2020-03-11,0.9900000000000008,0.7900000000000005,1.2531645569620256,0.2000000000000003,20.503868852450978,0.09799999999994924
45,2020-03-12,0.22000000000000008,0.01,22.000000000000007,0.21000000000000008,0.9782768476929746,0.06400000000001071
46,2020-03-13,0.19000000000000006,0.01,19.000000000000007,0.18000000000000005,38.559705975667384,0.19199999999999662
47,2020-03-14,0.2700000000000001,0.01,27.000000000000007,0.26000000000000006,33.36353287055613,0.2419999999999689
48,2020-03-15,0.9900000000000008,0.7000000000000004,1.4142857142857146,0.29000000000000037,31.040101265822386,0.3240000000000336
