,date,I,I_p,C_p
97,2020-04-28,35608,37869.73470912293,73235.0
98,2020-04-29,40040,40906.490708704,79685.0
99,2020-04-30,45246,43832.062845802044,87187.0
100,2020-05-01,47751,47506.13768831113,92202.0
101,2020-05-02,49402,55369.4419309095,97100.0
102,2020-05-03,51784,60352.7789129692,101826.0
103,2020-05-04,55438,60049.73673600044,108620.0
104,2020-05-05,59296,59804.50380828237,115455.0
105,2020-05-06,66653,59840.71571943357,126611.0
106,2020-05-07,71233,64361.71648502499,135773.0
107,2020-05-08,77580,74222.28187961223,146894.0
108,2020-05-09,83720,83126.43622941263,156061.0
109,2020-05-10,86619,89393.71402213223,162699.0
110,2020-05-11,90557,98907.11041864232,169594.0
111,2020-05-12,93156,99132.1327359812,178214.0
112,2020-05-13,98473,104910.27928735418,190137.0
113,2020-05-14,109687,101150.4250679863,203165.0
114,2020-05-15,120359,103800.2366301566,220291.0
115,2020-05-16,128177,116616.206700645,233511.0
116,2020-05-17,130840,132233.51930621592,241080.0
117,2020-05-18,138056,149998.689023024,255368.0
118,2020-05-19,147108,151973.0158233976,271885.0
119,2020-05-20,156037,156655.29037214062,291579.0
120,2020-05-21,164080,156127.99328549663,310087.0
121,2020-05-22,174412,163548.9058051933,330890.0
122,2020-05-23,182798,176886.19329079034,347398.0
123,2020-05-24,190634,190532.94567015237,363211.0
124,2020-05-25,197592,197444.70381150328,374898.0
125,2020-05-26,208117,209633.5930087193,391222.0
126,2020-05-27,219576,212190.04330589762,411821.0
127,2020-05-28,233880,217895.10400041193,438238.0
128,2020-05-29,247812,227526.8123106067,465166.0
129,2020-05-30,268714,251908.10896631016,498440.0
130,2020-05-31,278980,259179.0716428341,514849.0
131,2020-06-01,285430,296247.89736887463,526447.0
132,2020-06-02,300546,312443.936188036,555383.0
133,2020-06-03,312851,302059.5159396901,584016.0
134,2020-06-04,325957,331990.17077154096,614941.0
135,2020-06-05,343805,317992.81886815326,645771.0
136,2020-06-06,359767,340107.781280315,672846.0
137,2020-06-07,371351,346943.56525174016,691758.0
138,2020-06-08,292021,355940.535154789,707412.0
139,2020-06-09,304360,368413.3721016122,739503.0
140,2020-06-10,318820,302195.17375223816,772416.0
141,2020-06-11,331944,266831.59282757033,802828.0
142,2020-06-12,341859,255768.41648433442,828810.0
143,2020-06-13,348358,270900.3977147898,850514.0
144,2020-06-14,355151,367496.4792069182,867624.0
145,2020-06-15,366603,353642.7275122574,888271.0
146,2020-06-16,387943,372507.32640118565,923189.0
147,2020-06-17,387821,344848.8649827442,955377.0
148,2020-06-18,395814,388850.6959817049,978142.0
149,2020-06-19,432328,409421.6878059293,1032913.0
150,2020-06-20,440824,420393.26187895116,1067579.0
151,2020-06-21,444632,423813.99761339853,1083341.0
152,2020-06-22,453463,458849.86297319655,1106470.0
153,2020-06-23,465298,476282.38084938814,1145906.0
154,2020-06-24,474332,441426.67880782456,1188631.0
155,2020-06-25,493619,458278.2027850027,1228114.0
156,2020-06-26,516614,470910.41326456814,1274974.0
157,2020-06-27,528882,466455.4772466914,1313667.0
158,2020-06-28,540503,535069.8852437865,1344143.0
159,2020-06-29,552070,491759.6228724372,1368195.0
160,2020-06-30,554129,533803.174676361,1402041.0
161,2020-07-01,570479,496452.2497898595,1448753.0
162,2020-07-02,477282,485886.83041616884,1496858.0
163,2020-07-03,,477282.0,1543519.85
164,2020-07-04,,478202.0537910788,1588781.8445000001
165,2020-07-05,,479123.7534618615,1632685.9791650001
166,2020-07-06,,480047.1014494132,1675272.98979005
167,2020-07-07,,480972.1001923457,1716582.3900963485
168,2020-07-08,,481898.7521308087,1756652.5083934579
169,2020-07-09,,482827.05970648193,1795520.523141654
170,2020-07-10,,483757.02536256594,1833222.4974474043
171,2020-07-11,,484688.6515437737,1869793.412523982
172,2020-07-12,,485621.94069632195,1905267.2001482625
173,2020-07-13,,486556.89526792226,1939676.7741438146
174,2020-07-14,,487493.5177077725,1973054.0609195
175,2020-07-15,,488431.81046654773,2005430.0290919149
176,2020-07-16,,489371.77599639137,2036834.7182191573
177,2020-07-17,,490313.4167509063,2067297.2666725824
178,2020-07-18,,491256.7351851459,2096845.9386724047
179,2020-07-19,,492201.7337556047,2125508.1505122324
180,2020-07-20,,493148.4149202096,2153310.4959968654
181,2020-07-21,,494096.7811383105,2180278.7711169594
182,2020-07-22,,495046.8348706711,2206437.9979834505
183,2020-07-23,,495998.57857945975,2231812.448043947
184,2020-07-24,,496952.01472823985,2256425.664602629
185,2020-07-25,,497907.1457819608,2280300.48466455
186,2020-07-26,,498863.9742069483,2303459.0601246133
187,2020-07-27,,499822.502470895,2325922.8783208746
188,2020-07-28,,500782.73304285086,2347712.7819712483
189,2020-07-29,,501744.66839321353,2368848.988512111
190,2020-07-30,,502708.31099371886,2389351.1088567474
191,2020-07-31,,503673.66331743106,2409238.165591045
192,2020-08-01,,504640.7278387329,2428528.610623313
193,2020-08-02,,505609.5070333159,2447240.3423046134
194,2020-08-03,,506580.0033781706,2465390.7220354746
195,2020-08-04,,507552.21935157647,2482996.59037441
196,2020-08-05,,508526.15743309195,2500074.2826631777
197,2020-08-06,,509501.8201035445,2516639.6441832823
198,2020-08-07,,510479.2098450203,2532708.0448577837
199,2020-08-08,,511458.3291408543,2548294.39351205
200,2020-08-09,,512439.1804756199,2563413.1517066886
201,2020-08-10,,513421.76633511874,2578078.3471554876
202,2020-08-11,,514406.0892063703,2592303.5867408225
203,2020-08-12,,515392.1515776015,2606102.069138597
204,2020-08-13,,516379.95593823644,2619486.5970644387
205,2020-08-14,,517369.5047788857,2632469.589152505
206,2020-08-15,,518360.80059133586,2645063.0914779296
207,2020-08-16,,519353.84586853895,2657278.7887335913
208,2020-08-17,,520348.6431046016,2669128.015071583
209,2020-08-18,,521345.1947947745,2680621.7646194347
210,2020-08-19,,522343.50343544164,2691770.7016808507
211,2020-08-20,,523343.57152410917,2702585.1706304243
212,2020-08-21,,524345.4015593948,2713075.205511511
213,2020-08-22,,525348.9960410168,2723250.539346165
214,2020-08-23,,526354.3574697827,2733120.6131657795
215,2020-08-24,,527361.4883475788,2742694.5847708057
216,2020-08-25,,528370.3911773582,2751981.337227681
217,2020-08-26,,529381.0684631304,2760989.4871108504
218,2020-08-27,,530393.5227099495,2769727.3924975246
219,2020-08-28,,531407.7564239032,2778203.1607225984
220,2020-08-29,,532423.7721121012,2786424.65590092
221,2020-08-30,,533441.572282664,2794399.5062238914
222,2020-08-31,,534461.159444711,2802135.111037174
223,2020-09-01,,535482.5361083497,2809638.647706058
224,2020-09-02,,536505.704784663,2816917.0782748754
225,2020-09-03,,537530.6679856987,2823977.1559266285
226,2020-09-04,,538557.4282244565,2830825.431248829
227,2020-09-05,,539585.9880148775,2837468.258311363
228,2020-09-06,,540616.3498718314,2843911.800562021
229,2020-09-07,,541648.5163111049,2850162.036545159
230,2020-09-08,,542682.4898493896,2856224.7654488026
231,2020-09-09,,543718.2730042704,2862105.612485337
232,2020-09-10,,544755.8682942126,2867810.0341107757
233,2020-09-11,,545795.2782385505,2873343.323087451
234,2020-09-12,,546836.5053574748,2878710.613394826
235,2020-09-13,,547879.5521720201,2883916.88499298
236,2020-09-14,,548924.4212040529,2888966.9684431893
237,2020-09-15,,549971.1149762591,2893865.5493898923
238,2020-09-16,,551019.6360121313,2898617.1729081944
239,2020-09-17,,552069.9868359569,2903226.2477209475
240,2020-09-18,,553122.1699728044,2907697.050289318
241,2020-09-19,,554176.1879485116,2912033.7287806375
242,2020-09-20,,555232.0432896726,2916240.3069172176
243,2020-09-21,,556289.738523625,2920320.6877097003
244,2020-09-22,,557349.2761784368,2924278.6570784086
245,2020-09-23,,558410.6587828941,2928117.8873660555
246,2020-09-24,,559473.8888664874,2931841.940745073
247,2020-09-25,,560538.9689593988,2935454.2725227196
248,2020-09-26,,561605.901592489,2938958.234347037
249,2020-09-27,,562674.6892972839,2942357.077316625
250,2020-09-28,,563745.3346059616,2945653.9549971255
251,2020-09-29,,564817.8400513388,2948851.926347211
252,2020-09-30,,565892.2081668576,2951953.958556794
253,2020-10-01,,566968.441486572,2954962.92980009
254,2020-10-02,,568046.5425451344,2957881.631906087
255,2020-10-03,,569126.5138777819,2960712.7729489044
256,2020-10-04,,570208.3580203227,2963458.9797604373
257,2020-10-05,,571292.0775091227,2966122.800367624
258,2020-10-06,,572377.6748810909,2968706.7063565953
259,2020-10-07,,573465.1526736665,2971213.095165897
260,2020-10-08,,574554.5134248043,2973644.29231092
261,2020-10-09,,575645.7596729612,2976002.5535415923
262,2020-10-10,,576738.8939570817,2978290.0669353446
263,2020-10-11,,577833.9188165842,2980508.9549272843
264,2020-10-12,,578930.8367913463,2982661.2762794658
265,2020-10-13,,580029.6504216912,2984749.0279910816
266,2020-10-14,,581130.3622483728,2986774.147151349
267,2020-10-15,,582232.9748125614,2988738.5127368085
268,2020-10-16,,583337.4906558298,2990643.947354704
269,2020-10-17,,584443.9123201378,2992492.218934063
270,2020-10-18,,585552.2423478186,2994285.042366041
271,2020-10-19,,586662.4832815633,2996024.0810950594
272,2020-10-20,,587774.6376644067,2997710.9486622075
273,2020-10-21,,588888.7080397124,2999347.210202341
274,2020-10-22,,590004.6969511576,3000934.3838962703
275,2020-10-23,,591122.6069427186,3002473.942379382
276,2020-10-24,,592242.4405586554,3003967.314108
277,2020-10-25,,593364.200343497,3005415.8846847597
278,2020-10-26,,594487.8888420258,3006820.9981442164
279,2020-10-27,,595613.5085992628,3008183.9581998894
280,2020-10-28,,596741.062160452,3009506.0294538923
281,2020-10-29,,597870.5520710452,3010788.438570275
282,2020-10-30,,599001.9808766863,3012032.3754131664
283,2020-10-31,,600135.3511231962,3013238.994150771
284,2020-11-01,,601270.6653565569,3014409.4143262473
285,2020-11-02,,602407.926122896,3015544.7218964593
286,2020-11-03,,603547.135968471,3016645.9702395652
287,2020-11-04,,604688.2974396532,3017714.181132378
288,2020-11-05,,605831.4130829122,3018750.3456984065
289,2020-11-06,,606976.4854447998,3019755.425327454
290,2020-11-07,,608123.5170719338,3020730.3525676304
291,2020-11-08,,609272.5105109826,3021676.031990601
292,2020-11-09,,610423.468308648,3022593.341030883
293,2020-11-10,,611576.3930116497,3023483.1307999566
294,2020-11-11,,612731.287166709,3024346.226875958
295,2020-11-12,,613888.1533205318,3025183.4300696794
296,2020-11-13,,615046.994019793,3025995.517167589
297,2020-11-14,,616207.8118111193,3026783.241652562
298,2020-11-15,,617370.609241073,3027547.3344029854
299,2020-11-16,,618535.3888561351,3028288.504370896
300,2020-11-17,,619702.1532026883,3029007.4392397697
301,2020-11-18,,620870.9048270012,3029704.8060625773
302,2020-11-19,,622041.6462752098,3030381.2518807007
303,2020-11-20,,623214.3800933023,3031037.4043242806
304,2020-11-21,,624389.1088271006,3031673.8721945533
305,2020-11-22,,625565.8350222439,3032291.2460287176
306,2020-11-23,,626744.5612241714,3032890.098647857
307,2020-11-24,,627925.2899781049,3033470.9856884223
308,2020-11-25,,629108.0238290315,3034034.446117771
309,2020-11-26,,630292.7653216864,3034581.0027342387
310,2020-11-27,,631479.5170005349,3035111.1626522127
311,2020-11-28,,632668.2814097553,3035625.4177726475
312,2020-11-29,,633859.0610932211,3036124.245239469
313,2020-11-30,,635051.858594483,3036608.1078822864
314,2020-12-01,,636246.6764567515,3037077.454645819
315,2020-12-02,,637443.517222879,3037532.7210064456
316,2020-12-03,,638642.3834353412,3037974.3293762533
317,2020-12-04,,639843.27763622,3038402.689494967
318,2020-12-05,,641046.2023671846,3038818.198810119
319,2020-12-06,,642251.1601694737,3039221.242845817
320,2020-12-07,,643458.1535838775,3039612.1955604437
321,2020-12-08,,644667.1851507184,3039991.4196936316
322,2020-12-09,,645878.2574098336,3040359.267102824
323,2020-12-10,,647091.3729005561,3040716.0790897408
324,2020-12-11,,648306.5341616959,3041062.18671705
325,2020-12-12,,649523.7437315219,3041397.91111554
326,2020-12-13,,650743.0041477429,3041723.5637820754
327,2020-12-14,,651964.3179474885,3042039.4468686148
328,2020-12-15,,653187.6876672907,3042345.853462558
329,2020-12-16,,654413.1158430645,3042643.0678586825
330,2020-12-17,,655640.605010089,3042931.3658229234
331,2020-12-18,,656870.1577029885,3043211.014848237
332,2020-12-19,,658101.7764557126,3043482.274402791
333,2020-12-20,,659335.4638015178,3043745.396170709
334,2020-12-21,,660571.2222729475,3044000.624285589
335,2020-12-22,,661809.0544018126,3044248.195557023
336,2020-12-23,,663048.9627191721,3044488.3396903137
337,2020-12-24,,664290.9497553136,3044721.2794996058
338,2020-12-25,,665535.0180397332,3044947.231114619
339,2020-12-26,,666781.1701011162,3045166.404181182
340,2020-12-27,,668029.4084673168,3045379.002055748
341,2020-12-28,,669279.7356653383,3045585.221994077
342,2020-12-29,,670532.1542213134,3045785.2553342558
343,2020-12-30,,671786.6666604836,3045979.287674229
344,2020-12-31,,673043.2755071791,3046167.4990440034
345,2021-01-01,,674301.9832847988,3046350.0640726844
346,2021-01-02,,675562.7925157897,3046527.1521505048
347,2021-01-03,,676825.7057216268,3046698.9275859906
348,2021-01-04,,678090.7254227918,3046865.549758412
349,2021-01-05,,679357.8541387535,3047027.1732656606
350,2021-01-06,,680627.0943879464,3047183.948067692
351,2021-01-07,,681898.4486877501,3047336.019625663
352,2021-01-08,,683171.9195544687,3047483.5290368944
353,2021-01-09,,684447.5095033095,3047626.6131657893
354,2021-01-10,,685725.2210483621,3047765.404770817
355,2021-01-11,,687005.0567025775,3047900.0326276943
356,2021-01-12,,688287.0189777467,3048030.6216488653
357,2021-01-13,,689571.1103844794,3048157.292999401
358,2021-01-14,,690857.3334321828,3048280.1642094213
359,2021-01-15,,692145.69062904,3048399.3492831406
360,2021-01-16,,693436.1844819887,3048514.9588046484
361,2021-01-17,,694728.817496699,3048627.1000405108
362,2021-01-18,,696023.5921775529,3048735.8770392975
