,date,b_t,y_t,r0_t,diff_t
0,2020-01-22,,,,
1,2020-01-23,inf,,,
2,2020-01-24,0.5,0.0,inf,0.5
3,2020-01-25,0.0,0.0,,0.0
4,2020-01-26,0.0,0.0,,0.0
5,2020-01-27,0.3333333333333333,0.0,inf,0.3333333333333333
6,2020-01-28,0.25,0.0,inf,0.25
7,2020-01-29,0.0,0.0,,0.0
8,2020-01-30,0.0,0.0,,0.0
9,2020-01-31,0.2,0.0,inf,0.2
10,2020-02-01,0.0,0.0,,0.0
11,2020-02-02,0.0,0.0,,0.0
12,2020-02-03,0.0,0.0,,0.0
13,2020-02-04,0.0,0.0,,0.0
14,2020-02-05,0.0,0.0,,0.0
15,2020-02-06,0.0,0.0,,0.0
16,2020-02-07,0.8333333333333334,0.0,inf,0.8333333333333334
17,2020-02-08,0.0,0.0,,0.0
18,2020-02-09,0.0,0.0,,0.0
19,2020-02-10,0.0,0.0,,0.0
20,2020-02-11,0.0,0.18181818181818182,0.0,-0.18181818181818182
21,2020-02-12,0.0,0.0,,0.0
22,2020-02-13,0.0,0.0,,0.0
23,2020-02-14,0.0,0.2222222222222222,0.0,-0.2222222222222222
24,2020-02-15,0.0,0.0,,0.0
25,2020-02-16,0.0,0.0,,0.0
26,2020-02-17,0.0,0.0,,0.0
27,2020-02-18,0.0,0.0,,0.0
28,2020-02-19,0.0,0.0,,0.0
29,2020-02-20,0.0,0.0,,0.0
30,2020-02-21,0.0,0.0,,0.0
31,2020-02-22,0.0,0.0,,0.0
32,2020-02-23,0.0,0.0,,0.0
33,2020-02-24,0.2857142857142857,1.0,0.2857142857142857,-0.7142857142857143
34,2020-02-25,1.5,0.0,inf,1.5
35,2020-02-26,4.0,0.0,inf,4.0
36,2020-02-27,0.76,0.0,inf,0.76
37,2020-02-28,0.9772727272727273,0.022727272727272728,43.0,0.9545454545454546
38,2020-02-29,0.3488372093023256,0.0,inf,0.3488372093023256
39,2020-03-01,0.5172413793103449,0.0,inf,0.5172413793103449
40,2020-03-02,0.06818181818181818,0.0,inf,0.06818181818181818
41,2020-03-03,0.44680851063829785,0.0,inf,0.44680851063829785
42,2020-03-04,0.33088235294117646,0.0,inf,0.33088235294117646
43,2020-03-05,0.7541436464088398,0.0,inf,0.7541436464088398
44,2020-03-06,0.47401574803149604,0.0,inf,0.47401574803149604
45,2020-03-07,0.18055555555555555,0.0,inf,0.18055555555555555
46,2020-03-08,0.0751131221719457,0.0,inf,0.0751131221719457
47,2020-03-09,0.4722222222222222,0.0,inf,0.4722222222222222
48,2020-03-10,0.27672955974842767,0.0,inf,0.27672955974842767
49,2020-03-11,0.0,0.0,,0.0
50,2020-03-12,0.6077026421854008,0.0,inf,0.6077026421854008
51,2020-03-13,0.2236768802228412,0.0,inf,0.2236768802228412
52,2020-03-14,0.008194855451855224,0.0,inf,0.008194855451855224
53,2020-03-15,0.47256717091894335,0.0,inf,0.47256717091894335
54,2020-03-16,0.15823367065317387,0.0,inf,0.15823367065317387
55,2020-03-17,0.18652369605507016,0.0,inf,0.18652369605507016
56,2020-03-18,0.195358696864889,0.0,inf,0.195358696864889
57,2020-03-19,0.14756393503826767,0.0,inf,0.14756393503826767
58,2020-03-20,0.12956486376575843,0.0,inf,0.12956486376575843
59,2020-03-21,0.12003168202764977,0.15797811059907835,0.759799453053783,-0.037946428571428575
60,2020-03-22,0.2764763116533194,0.0,inf,0.2764763116533194
61,2020-03-23,0.1324538258575198,0.06121372031662269,2.1637931034482762,0.0712401055408971
62,2020-03-24,0.15035577449370552,0.03596059113300493,4.181126331811263,0.11439518336070059
63,2020-03-25,0.1761296660117878,0.05147347740667976,3.4217557251908395,0.12465618860510805
64,2020-03-26,0.1551227181413224,0.03284129618307276,4.723404255319149,0.12228142195824963
65,2020-03-27,0.17055802007938362,0.0006615300801618803,257.8235294117647,0.16989648999922174
66,2020-03-28,0.07680282064928154,0.04996008515167642,1.53728362183755,0.026842735497605116
67,2020-03-29,0.13096433546046451,0.023905931132778335,5.478319783197832,0.10705840432768618
68,2020-03-30,0.20935744382022473,0.045324204119850185,4.61910910264687,0.16403323970037453
69,2020-03-31,0.1015534663918355,0.03871097481272937,2.6233766233766236,0.06284249157910612
70,2020-04-01,0.028286268388439523,0.0353578354855494,0.8,-0.00707156709710988
71,2020-04-02,0.09887335350022629,0.037801014696424745,2.6156269691241336,0.06107233880380154
72,2020-04-03,0.07282196331963993,0.03225806451612903,2.257480862908838,0.0405638988035109
73,2020-04-04,0.030051344004832378,0.01676230745998188,1.7927927927927927,0.013289036544850499
74,2020-04-05,0.06595699382584629,0.02297210985735576,2.871177015755329,0.042984883968490525
75,2020-04-06,0.04905182796137909,0.0427647022801037,1.147016706443914,0.006287125681275388
76,2020-04-07,0.06795545367872284,0.039130170192912345,1.7366511145671333,0.028825283485810496
77,2020-04-08,0.05851965771520959,0.0386647738475492,1.5135135135135134,0.01985488386766039
78,2020-04-09,0.06544224262928951,0.03445142580956984,1.8995510662177326,0.030990816819719665
79,2020-04-10,0.04667341734173417,0.02752775277527753,1.6955040871934604,0.019145664566456642
80,2020-04-11,0.48368875232294983,0.014830079670279122,32.61538461538462,0.4688586726526707
81,2020-04-12,0.038932244366223646,0.006664077864488732,5.842105263157895,0.03226816650173491
82,2020-04-13,0.05128205128205128,0.009756452728530342,5.256218905472637,0.041525598553520934
83,2020-04-14,0.020762213237949877,0.025049808339838515,0.8288372093023256,-0.004287595101888638
84,2020-04-15,0.13733749897614117,0.021729209815003335,6.3204092622509425,0.11560828916113783
85,2020-04-16,0.013089856410148834,0.016865776528460996,0.7761194029850746,-0.0037759201183121625
86,2020-04-17,-0.006738189743211801,0.01645592276350007,-0.4094689699296225,-0.02319411250671187
87,2020-04-18,0.048826230356334474,0.006413158291836427,7.61344537815126,0.04241307206449805
88,2020-04-19,0.01897366434708881,0.008592433281978638,2.2081829121540313,0.010381231065110172
89,2020-04-20,0.02296427438419108,0.01813399920177656,1.2663656884875847,0.004830275182414523
90,2020-04-21,-0.02782389065984988,0.015032233753271751,-1.8509485094850948,-0.04285612441312163
91,2020-04-22,0.019227290622572647,0.015226481948478948,1.2627533193570928,0.004000808674093699
92,2020-04-23,0.013342942230041226,0.014890257214621066,0.896085409252669,-0.0015473149845798406
93,2020-04-24,0.014042946152784707,0.01168653341966437,1.2016348773841963,0.0023564127331203374
94,2020-04-25,0.003536899177194413,0.0032721612148295617,1.080906148867314,0.00026473796236485114
95,2020-04-26,0.03499968239852633,0.006457896631307036,5.419672131147541,0.02854178576721929
96,2020-04-27,0.028027667414620087,0.014132202482656401,1.9832483612527312,0.013895464931963687
97,2020-04-28,-0.029816048079265817,0.013623812230975392,-2.1885245901639343,-0.04343986031024121
98,2020-04-29,0.0049562218094985405,0.013244892544441497,0.37419871794871795,-0.008288670734942955
99,2020-04-30,-0.002268738495783571,0.007876375155173152,-0.28804347826086957,-0.010145113650956723
100,2020-05-01,0.011319408406850025,0.004875886524822695,2.3215077605321506,0.00644352188202733
101,2020-05-02,0.0029003566364456668,0.0023847376788553257,1.2162162162162165,0.000515618957590341
102,2020-05-03,0.0038007300837449003,0.00634528666523513,0.5989847715736041,-0.00254455658149023
103,2020-05-04,0.008298978504461643,0.01470350795991518,0.5644216691068814,-0.006404529455453537
104,2020-05-05,0.035338215539281535,0.013400788664037787,2.637025060630558,0.02193742687524375
105,2020-05-06,0.0054699839928763,0.011788027519531872,0.4640287769784172,-0.006318043526655572
106,2020-05-07,0.011105539968208926,0.007478370334019651,1.485021398002853,0.0036271696341892744
107,2020-05-08,0.005314795327231948,0.0027211752075427574,1.953125,0.0025936201196891905
108,2020-05-09,0.0025657064704572683,0.0018977746207101281,1.3519553072625698,0.0006679318497471401
109,2020-05-10,0.002013053059840651,0.005382268181047635,0.37401574803149606,-0.003369215121206984
110,2020-05-11,0.004826398486169285,0.011300576191184913,0.4270931326434619,-0.006474177705015628
