,date,I,I_p,C_p
93,2020-04-24,88111,102665.23558896873,202990.0
94,2020-04-25,87295,102825.78692357977,205905.0
95,2020-04-26,86072,84081.76321767326,207634.0
96,2020-04-27,85069,70806.86360687883,209465.0
97,2020-04-28,84403,84316.53878581354,210773.0
98,2020-04-29,79695,82973.68203796312,212917.0
99,2020-04-30,76842,82597.07069554273,213435.0
100,2020-05-01,78623,76964.70678354122,215216.0
101,2020-05-02,74234,69019.21955042223,216582.0
102,2020-05-03,73300,76050.69347185623,217466.0
103,2020-05-04,71240,73738.54159829958,218011.0
104,2020-05-05,70230,66915.41175313912,219329.0
105,2020-05-06,68466,68441.89858160548,220325.0
106,2020-05-07,66866,67062.84751557429,221447.0
107,2020-05-08,65410,65681.30008911037,222857.0
108,2020-05-09,63148,63766.14243173509,223578.0
109,2020-05-10,61563,62580.94626903912,224350.0
110,2020-05-11,63553,60582.619810145,227436.0
111,2020-05-12,62130,57787.85863293977,228030.0
112,2020-05-13,60764,64475.81063452657,228691.0
113,2020-05-14,58845,63985.967781058185,229540.0
114,2020-05-15,57941,58206.47748467933,230183.0
115,2020-05-16,56689,56301.949663527324,230698.0
116,2020-05-17,56689,55084.8853171028,230698.0
117,2020-05-18,53521,54251.098305646396,231606.0
118,2020-05-19,53883,55150.4043200225,232037.0
119,2020-05-20,54291,51761.92451010583,232555.0
120,2020-05-21,54721,50032.72161849218,233037.0
121,2020-05-22,55820,55190.450728132884,234824.0
122,2020-05-23,56236,55679.141774335716,235290.0
123,2020-05-24,56644,57724.253276914176,235772.0
124,2020-05-25,58190,58206.52247703822,235400.0
125,2020-05-26,58766,57608.393366195596,236259.0
126,2020-05-27,58766,59981.26342051874,236259.0
127,2020-05-28,60411,61264.04523898978,237906.0
128,2020-05-29,61067,59719.700957087196,238564.0
129,2020-05-30,61727,61074.52951898579,239228.0
130,2020-05-31,61976,63557.91059871457,239479.0
131,2020-06-01,62135,62783.31670756848,239638.0
132,2020-06-02,62429,63162.234683462724,239932.0
133,2020-06-03,62822,62979.507353924455,240326.0
134,2020-06-04,63151,63230.77101328778,240660.0
135,2020-06-05,63468,63659.17661887165,240978.0
136,2020-06-06,63799,64084.20982168745,241310.0
137,2020-06-07,64038,64307.78301395137,241550.0
138,2020-06-08,64205,64624.788113369716,241717.0
139,2020-06-09,64454,64825.14904939028,241966.0
140,2020-06-10,64768,65069.66731099085,242280.0
141,2020-06-11,65195,65310.663109163484,242707.0
142,2020-06-12,65697,65497.43601549013,243209.0
143,2020-06-13,66093,66082.04630704036,243605.0
144,2020-06-14,66416,66760.78523328519,243928.0
145,2020-06-15,66597,67198.87237549317,244109.0
146,2020-06-16,66816,67346.1848937982,244328.0
147,2020-06-17,67171,67381.97996105885,244683.0
148,2020-06-18,67756,67707.40719257371,245268.0
149,2020-06-19,66884,67909.29757877515,245575.0
150,2020-06-20,67240,68800.03800426095,245938.0
151,2020-06-21,67573,68467.9352100397,246272.0
152,2020-06-22,67804,65008.781242660254,246504.0
153,2020-06-23,68051,68463.3620173402,246752.0
154,2020-06-24,68383,68596.70868387294,247086.0
155,2020-06-25,68780,68872.79544868477,247486.0
156,2020-06-26,69191,69145.59272988039,247905.0
157,2020-06-27,69752,69684.14268729769,248469.0
158,2020-06-28,70051,70184.51086723247,248770.0
159,2020-06-29,70248,70843.83151340442,248970.0
160,2020-06-30,70540,71182.01259300744,249271.0
161,2020-07-01,70919,71066.29404892077,249659.0
162,2020-07-02,71359,71367.1511778799,250103.0
163,2020-07-03,,71359.0,250533.68
164,2020-07-04,,71854.2552077889,250951.43959999998
165,2020-07-05,,72314.2445794532,251356.66641199996
166,2020-07-06,,72738.03539639077,251749.73641963993
167,2020-07-07,,73124.76423133747,252131.01432705068
168,2020-07-08,,73473.64067813684,252500.8538972391
169,2020-07-09,,73783.95078824456,252859.5982803219
170,2020-07-10,,74055.06018836824,253207.5803319122
171,2020-07-11,,74286.41685584838,253545.1229219548
172,2020-07-12,,74477.55353085851,253872.53923429613
173,2020-07-13,,74628.08974721712,254190.1330572672
174,2020-07-14,,74737.73346652868,254498.19906554915
175,2020-07-15,,74806.28230347279,254797.02309358265
176,2020-07-16,,74833.62433330229,255086.88240077515
177,2020-07-17,,74819.73847595282,255368.04592875188
178,2020-07-18,,74764.69445456876,255640.7745508893
179,2020-07-19,,74668.65232966964,255905.3213143626
180,2020-07-20,,74531.86161357768,256161.93167493172
181,2020-07-21,,74354.65997305702,256410.84372468377
182,2020-07-22,,74137.47153134046,256652.28841294325
183,2020-07-23,,73880.80478380092,256886.48976055495
184,2020-07-24,,73585.25014442654,257113.6650677383
185,2020-07-25,,73251.47714294873,257334.02511570614
186,2020-07-26,,72880.23129492217,257547.77436223495
187,2020-07-27,,72472.33066923967,257755.11113136788
188,2020-07-28,,72028.6621794638,257956.22779742684
189,2020-07-29,,71550.1776269536,258151.31096350402
190,2020-07-30,,71037.8895250498,258340.5416345989
191,2020-07-31,,70492.86673454734,258524.0953855609
192,2020-08-01,,69916.22994132977,258702.14252399406
193,2020-08-02,,69309.14700736839,258874.8482482742
194,2020-08-03,,68672.82822630764,259042.37280082595
195,2020-08-04,,68008.52151457884,259204.87161680113
196,2020-08-05,,67317.5075684211,259362.49546829704
197,2020-08-06,,66601.09501636107,259515.39060424807
198,2020-08-07,,65860.61559563114,259663.69888612055
199,2020-08-08,,65097.41937971495,259807.55791953686
200,2020-08-09,,64312.87008272114,259947.10118195068
201,2020-08-10,,63508.34046463229,260082.45814649208
202,2020-08-11,,62685.20785967853,260213.75440209723
203,2020-08-12,,61844.8498481758,260341.11177003421
204,2020-08-13,,60988.64009017243,260464.64841693308
205,2020-08-14,,60117.94433719208,260584.47896442498
206,2020-08-15,,59234.11663627294,260700.71459549214
207,2020-08-16,,58338.49573840539,260813.4631576273
208,2020-08-17,,57432.401721388334,260922.8292628984
209,2020-08-18,,56517.13283507751,261028.91438501136
210,2020-08-19,,55593.96257500799,261131.81695346095
211,2020-08-20,,54664.1369884546,261231.63244485704
212,2020-08-21,,53728.87221516285,261328.45347151125
213,2020-08-22,,52789.3522632525,261422.36986736584
214,2020-08-23,,51846.72701917658,261513.46877134478
215,2020-08-24,,50902.110489118386,261601.83470820435
216,2020-08-25,,49956.57926783463,261687.54966695813
217,2020-08-26,,49011.17122970825,261770.6931769493
218,2020-08-27,,48066.88443566177,261851.34238164074
219,2020-08-28,,47124.67624860238,261929.57211019142
220,2020-08-29,,46185.46264922119,262005.45494688558
221,2020-08-30,,45250.1177432501,262079.06129847892
222,2020-08-31,,44319.47345068534,262150.4594595244
223,2020-09-01,,43394.31936701313,262219.7156757386
224,2020-09-02,,42475.40278611345,262286.8942054663
225,2020-09-03,,41563.428874266974,262352.0573793022
226,2020-09-04,,40659.06098453948,262415.26565792307
227,2020-09-05,,39762.921100761305,262476.57768818527
228,2020-09-06,,38875.59040034762,262536.0503575396
229,2020-09-07,,37997.609925311044,262593.7388468133
230,2020-09-08,,37129.48135099362,262649.69668140885
231,2020-09-09,,36271.667842281306,262703.9757809665
232,2020-09-10,,35424.59498735479,262756.62650753744
233,2020-09-11,,34588.65179936632,262807.69771231123
234,2020-09-12,,33764.19177680724,262857.23678094184
235,2020-09-13,,32951.53401373741,262905.28967751353
236,2020-09-14,,32150.964351480015,262951.9009871881
237,2020-09-15,,31362.73656383596,262997.11395757244
238,2020-09-16,,30587.07356833688,263040.9705388452
239,2020-09-17,,29824.168656528986,263083.5114226798
240,2020-09-18,,29074.186736756397,263124.7760799994
241,2020-09-19,,28337.265583389126,263164.8027975994
242,2020-09-20,,27613.517086912616,263203.6287136714
243,2020-09-21,,26903.02849976023,263241.28985226125
244,2020-09-22,,26205.86367322397,263277.8211566934
245,2020-09-23,,25522.064281219755,263313.25652199256
246,2020-09-24,,24851.65102710974,263347.62882633274
247,2020-09-25,,24194.624830193527,263380.9699615427
248,2020-09-26,,23550.967988871707,263413.3108626963
249,2020-09-27,,22920.645317857532,263444.68153681536
250,2020-09-28,,22303.60525716519,263475.11109071085
251,2020-09-29,,21699.7809509356,263504.62775798945
252,2020-09-30,,21109.091294472408,263533.2589252497
253,2020-10-01,,20531.44194815211,263561.03115749214
254,2020-10-02,,19966.726317143093,263587.9702227673
255,2020-10-03,,19414.826496118814,263614.10111608426
256,2020-10-04,,18875.61417838126,263639.4480826017
257,2020-10-05,,18348.95152902228,263664.03464012366
258,2020-10-06,,17834.692021943378,263687.88360092
259,2020-10-07,,17332.68124072951,263711.0170928924
260,2020-10-08,,16842.757643530334,263733.4565801056
261,2020-10-09,,16364.753292243748,263755.2228827024
262,2020-10-10,,15898.494546422711,263776.33619622135
263,2020-10-11,,15443.802722437546,263796.8161103347
264,2020-10-12,,15000.494718523547,263816.68162702466
265,2020-10-13,,14568.383606428453,263835.95117821393
266,2020-10-14,,14147.279190446918,263854.6426428675
267,2020-10-15,,13736.988534690656,263872.7733635815
268,2020-10-16,,13337.316459494075,263890.3601626741
269,2020-10-17,,12948.066007896827,263907.41935779393
270,2020-10-18,,12569.038883177576,263923.9667770602
271,2020-10-19,,12200.035858438272,263940.01777374843
272,2020-10-20,,11840.857159255753,263955.58724053606
273,2020-10-21,,11491.302820428644,263970.68962332007
274,2020-10-22,,11151.173017852654,263985.33893462055
275,2020-10-23,,10820.268376557176,263999.54876658204
276,2020-10-24,,10498.390255931245,264013.33230358467
277,2020-10-25,,10185.341013157782,264026.7023344772
278,2020-10-26,,9880.924245862325,264039.67126444296
279,2020-10-27,,9584.945014966403,264052.25112650974
280,2020-10-28,,9297.210048717008,264064.4535927145
281,2020-10-29,,9017.527928842406,264076.2899849331
282,2020-10-30,,8745.70925976141,264087.7712853851
283,2020-10-31,,8481.566821748394,264098.9081468236
284,2020-11-01,,8224.915708930132,264109.7109024189
285,2020-11-02,,7975.5734529632655,264120.1895753463
286,2020-11-03,,7733.360133213114,264130.3538880859
287,2020-11-04,,7498.0984742258015,264140.2132714434
288,2020-11-05,,7269.61393125665,264149.77687330014
289,2020-11-06,,7047.734764588414,264159.0535671012
290,2020-11-07,,6832.292103343643,264168.0519600882
291,2020-11-08,,6623.1199994662065,264176.7804012856
292,2020-11-09,,6420.055472517992,264185.2469892471
293,2020-11-10,,6222.93854590816,264193.45957956975
294,2020-11-11,,6031.612275144088,264201.42579218274
295,2020-11-12,,5845.922768665436,264209.15301841736
296,2020-11-13,,5665.719201795688,264216.64842786494
297,2020-11-14,,5490.853824319037,264223.9189750291
298,2020-11-15,,5321.181962164755,264230.9714057783
299,2020-11-16,,5156.562013656157,264237.81226360507
300,2020-11-17,,4996.855440757075,264244.447895697
301,2020-11-18,,4841.9267557252415,264250.8844588262
302,2020-11-19,,4691.643503559462,264257.1279250615
303,2020-11-20,,4545.876240605538,264263.18408730975
304,2020-11-21,,4404.498509665026,264269.0585646906
305,2020-11-22,,4267.386811930703,264274.75680775
306,2020-11-23,,4134.420576053341,264280.2841035176
307,2020-11-24,,4005.4821246258703,264285.6455804122
308,2020-11-25,,3880.456638353304,264290.84621299995
309,2020-11-26,,3759.232118159953,264295.8908266101
310,2020-11-27,,3641.699345469296,264300.78410181194
311,2020-11-28,,3527.7518408765313,264305.53057875775
312,2020-11-29,,3417.285821419248,264310.1346613952
313,2020-11-30,,3310.2001566377376,264314.60062155355
314,2020-12-01,,3206.3963236033114,264318.9326029071
315,2020-12-02,,3105.7783610804654,264323.1346248201
316,2020-12-03,,3008.2528229769014,264327.2105860757
317,2020-12-04,,2913.728731224195,264331.1642684936
318,2020-12-05,,2822.117528221305,264334.999340439
319,2020-12-06,,2733.3330289630935,264338.719360226
320,2020-12-07,,2647.2913729665956,264342.32777941943
321,2020-12-08,,2563.9109760988463,264345.82794603705
322,2020-12-09,,2483.1124824016974,264349.2231076562
323,2020-12-10,,2404.818716001156,264352.51641442673
324,2020-12-11,,2328.954633181347,264355.7109219942
325,2020-12-12,,2255.4472746962365,264358.8095943346
326,2020-12-13,,2184.2257183857078,264361.81530650484
327,2020-12-14,,2115.221032156451,264364.7308473099
328,2020-12-15,,2048.3662273823743,264367.55892189086
329,2020-12-16,,1983.596212773879,264370.3021542344
330,2020-12-17,,1920.8477487603168,264372.9630896076
331,2020-12-18,,1860.0594024252457,264375.5441969196
332,2020-12-19,,1801.1715030297378,264378.04787101224
333,2020-12-20,,1744.1260981549026,264380.4764348821
334,2020-12-21,,1688.8669104910018,264382.8321418358
335,2020-12-22,,1635.3392952969957,264385.11717758095
336,2020-12-23,,1583.4901985510858,264387.33366225375
337,2020-12-24,,1533.2681158097753,264389.48365238635
338,2020-12-25,,1484.6230517901558,264391.56914281496
339,2020-12-26,,1437.5064806875139,264393.59206853074
340,2020-12-27,,1391.8713072379508,264395.55430647504
341,2020-12-28,,1347.6718285334816,264397.457677281
342,2020-12-29,,1304.8636965950345,264399.30394696275
343,2020-12-30,,1263.4038817068868,264401.0948285541
344,2020-12-31,,1223.250636514348,264402.83198369766
345,2021-01-01,,1184.3634608849163,264404.5170241869
346,2021-01-02,,1146.703067531686,264406.1515134615
347,2021-01-03,,1110.2313483964601,264407.7369680578
348,2021-01-04,,1074.9113417888248,264409.27485901624
349,2021-01-05,,1040.7072002763457,264410.7666132459
350,2021-01-06,,1007.5841593200608,264412.2136148486
351,2021-01-07,,975.508506648551,264413.6172064033
352,2021-01-08,,944.4475523630697,264414.9786902113
353,2021-01-09,,914.3695997654933,264416.29932950507
354,2021-01-10,,885.2439169002163,264417.58034962
355,2021-01-11,,857.0407088005467,264418.8229391315
356,2021-01-12,,829.7310904296576,264420.02825095766
357,2021-01-13,,803.2870603057147,264421.197403429
358,2021-01-14,,777.6814748004196,264422.33148132626
359,2021-01-15,,752.888023099882,264423.43153688655
360,2021-01-16,,728.8812028164615,264424.49859078
361,2021-01-17,,705.636296239985,264425.5336330567
362,2021-01-18,,683.1293472165626,264426.53762406507
