,date,beta,gamma,r0,dif,r0_p,dif_p
0,2020-01-22,503.0,503.0,1.0,0.0,1.0,0.0
1,2020-01-23,595.0,595.0,1.0,0.0,1.0,0.0
2,2020-01-24,858.0,858.0,1.0,0.0,1.0,0.0
3,2020-01-25,0.2600000000000001,0.01,26.00000000000001,0.2500000000000001,26.00000000000001,0.2500000000000001
4,2020-01-26,0.9900000000000008,0.5900000000000003,1.6779661016949157,0.40000000000000047,76.00000000000014,0.7500000000000006
5,2020-01-27,0.9900000000000008,0.5700000000000003,1.7368421052631584,0.4200000000000005,-71.96610169491532,0.4500000000000014
6,2020-01-28,0.9900000000000008,0.6200000000000003,1.5967741935483875,0.37000000000000044,26.176628010704547,0.3100000000000027
7,2020-01-29,0.4900000000000002,0.01,49.00000000000002,0.4800000000000002,1.2577623665506008,0.2499999999999995
8,2020-01-30,0.9900000000000008,0.5800000000000003,1.7068965517241383,0.4100000000000005,143.946519524618,0.7499999999999991
9,2020-01-31,0.19000000000000006,0.01,19.000000000000007,0.18000000000000005,-140.2825361512837,0.15999999999999392
10,2020-02-01,0.9900000000000008,0.7400000000000004,1.3378378378378382,0.25000000000000033,100.87931034482835,-0.21000000000000218
11,2020-02-02,0.19000000000000006,0.01,19.000000000000007,0.18000000000000005,-51.279589934762726,0.6199999999999957
12,2020-02-03,0.2600000000000001,0.01,26.00000000000001,0.2500000000000001,71.98648648648486,-0.030000000000002025
13,2020-02-04,0.9900000000000008,0.7300000000000004,1.3561643835616441,0.26000000000000034,22.337837837837128,0.4600000000000115
14,2020-02-05,0.18000000000000002,0.01,18.0,0.17,-54.93150684931379,0.2099999999999964
15,2020-02-06,0.17,0.01,17.0,0.16,75.93150684932152,-0.020000000000010232
16,2020-02-07,0.12999999999999998,0.01,12.999999999999998,0.11999999999999998,-1.6438356164374,0.22999999999999154
17,2020-02-08,0.9900000000000008,0.8900000000000006,1.1123595505617978,0.1000000000000002,6.000000000000568,0.05000000000000604
18,2020-02-09,0.09,0.01,9.0,0.08,-18.66292134831542,0.10000000000000275
19,2020-02-10,0.07,0.01,7.000000000000001,0.060000000000000005,36.66292134831838,0.05999999999999983
20,2020-02-11,0.9900000000000008,0.9300000000000006,1.0645161290322582,0.060000000000000164,-4.887640449438095,0.04000000000000026
21,2020-02-12,0.05,0.01,5.0,0.04,-8.806451612902833,0.07999999999999874
22,2020-02-13,0.9900000000000008,0.9700000000000006,1.020618556701031,0.02000000000000013,18.806451612902265,-4.440892098500626e-16
23,2020-02-14,0.14,0.01,14.000000000000002,0.13,-10.873628200865369,1.1657341758564144e-15
24,2020-02-15,0.9900000000000008,0.7800000000000005,1.2692307692307694,0.2100000000000003,43.93814432989211,0.369999999999969
25,2020-02-16,0.06000000000000001,0.01,6.000000000000001,0.05000000000000001,-37.171689135608176,0.2599999999999927
26,2020-02-17,0.8800000000000006,0.8700000000000006,1.0114942528735633,0.010000000000000009,28.19230769231126,-0.35000000000006537
27,2020-02-18,0.9900000000000008,0.9800000000000006,1.0102040816326532,0.01000000000000012,-13.696286472150405,0.09000000000002473
28,2020-02-19,0.9900000000000008,0.9800000000000006,1.0102040816326532,0.01000000000000012,5.996129486275777,0.04999999999998117
29,2020-02-20,0.9800000000000006,0.9900000000000008,0.9898989898989898,-0.01000000000000012,1.011494252873563,0.010000000000000009
30,2020-02-21,0.01,0.04,0.25,-0.03,0.9492888064316691,-0.050000000000007816
31,2020-02-22,0.1,0.11999999999999998,0.8333333333333335,-0.019999999999999976,-1.2094928880643465,-0.04999999999999971
32,2020-02-23,0.9700000000000006,0.9900000000000008,0.9797979797979797,-0.02000000000000013,2.7398989898995296,0.020000000000004903
33,2020-02-24,0.9600000000000006,0.9900000000000008,0.9696969696969696,-0.030000000000000138,0.6893939393939092,-0.02999999999999936
34,2020-02-25,0.01,0.03,0.33333333333333337,-0.019999999999999997,0.8030303030303401,-0.04999999999999094
35,2020-02-26,0.01,0.05,0.19999999999999998,-0.04,-0.9292929292922736,0.009999999999987352
36,2020-02-27,0.01,0.06000000000000001,0.16666666666666663,-0.05000000000000001,0.5696969696967926,-0.09000000000001407
37,2020-02-28,0.01,0.06000000000000001,0.16666666666666663,-0.05000000000000001,0.23333333333329165,-0.05000000000000249
38,2020-02-29,0.9300000000000006,0.9900000000000008,0.9393939393939392,-0.060000000000000164,0.19999999999994955,-0.03999999999999737
39,2020-03-01,0.9200000000000006,0.9900000000000008,0.9292929292929292,-0.07000000000000017,2.484848484848385,-0.08000000000000718
40,2020-03-02,0.01,0.08,0.125,-0.07,0.13636363636362603,-0.0799999999999998
41,2020-03-03,0.01,0.08,0.125,-0.07,-1.4734848484853273,-0.059999999999992504
42,2020-03-04,0.01,0.09,0.11111111111111112,-0.08,0.9292929292942063,-0.07000000000000017
43,2020-03-05,0.9100000000000006,0.9900000000000008,0.9191919191919191,-0.08000000000000018,0.0833333333333357,-0.10000000000001386
44,2020-03-06,0.9100000000000006,0.9900000000000008,0.9191919191919191,-0.08000000000000018,2.549242424240788,-0.07000000000001094
45,2020-03-07,0.9200000000000006,0.9900000000000008,0.9292929292929292,-0.07000000000000017,0.11111111111131322,-0.08
46,2020-03-08,0.9300000000000006,0.9900000000000008,0.9393939393939392,-0.060000000000000164,0.9494949494949374,-0.05000000000000426
47,2020-03-09,0.9200000000000006,0.9900000000000008,0.9292929292929292,-0.07000000000000017,0.9494949494949488,-0.0500000000000006
48,2020-03-10,0.9100000000000006,0.9900000000000008,0.9191919191919191,-0.08000000000000018,0.8989898989898997,-0.10000000000001563
